ts,timestamp,atr_1m,volume_1m,ema9_volume_1m,dist_daily,dist_4h,dist_weekly,ghost_track_kind,ghost_wick,ghost_wick_atr,ghost_broke,ghost_broke_atr,ghost_gap_prev,ghost_gap_prev_atr,ghost_prev_age,ghost_bars_since_pivot,ghost_n_in_leg,ghost_leg_extent_atr,rvol5,rvol15,rvol30,rng15,rng15_atr,body_atr,bar_rng_atr,vol_rel20,tf1m_dist_ob,tf1m_thick_ob,tf1m_dist_fvg,tf1m_thick_fvg,tf1m_dist_bsl,tf1m_dist_ssl,tf1m_dist_eqh,tf1m_dist_eql,tf1m_dist_bos,tf1m_dist_choch,tf1m_dist_sweep,tf1m_dist_grab,tf1m_dist_run,tf1m_dist_fib,tf1m_dist_vwap,tf1m_vwap_band1_width,tf1m_dist_poc,tf1m_dist_vah,tf1m_dist_val,tf1m_dist_supply,tf1m_thick_supply,tf1m_dist_demand,tf1m_thick_demand,tf10m_dist_ob,tf10m_thick_ob,tf10m_dist_fvg,tf10m_thick_fvg,tf10m_dist_bsl,tf10m_dist_ssl,tf10m_dist_eqh,tf10m_dist_eql,tf10m_dist_bos,tf10m_dist_choch,tf10m_dist_sweep,tf10m_dist_grab,tf10m_dist_run,tf10m_dist_fib,tf10m_dist_vwap,tf10m_vwap_band1_width,tf10m_dist_poc,tf10m_dist_vah,tf10m_dist_val,tf10m_dist_supply,tf10m_thick_supply,tf10m_dist_demand,tf10m_thick_demand,tf1h_dist_ob,tf1h_thick_ob,tf1h_dist_fvg,tf1h_thick_fvg,tf1h_dist_bsl,tf1h_dist_ssl,tf1h_dist_eqh,tf1h_dist_eql,tf1h_dist_bos,tf1h_dist_choch,tf1h_dist_sweep,tf1h_dist_grab,tf1h_dist_run,tf1h_dist_fib,tf1h_dist_vwap,tf1h_vwap_band1_width,tf1h_dist_poc,tf1h_dist_vah,tf1h_dist_val,tf1h_dist_supply,tf1h_thick_supply,tf1h_dist_demand,tf1h_thick_demand,target_3m,target_5m,target_10m,target_15m
1775181420,2026-04-02T20:57:00-05:00,4.21805165281522,125,107.861129020732,,-174.75,,-1,27,1.60026489848575,22,1.30391954691432,5,0.296345351571436,11,116,7,14.046769664486,6.03922364399781,6.86448058850777,20.0521173183535,53,3.14126072665722,0.592690703142871,2.19295560162862,3.65090403337969,35.25,18,-28.75,4,-25.75,-2.75,-6.75,1.25,8.25,8.25,0.25,-18.75,3.25,-211.75,593.223951685199,643.162074363363,197.820000000007,-258.75,894.690000000002,,,379.75,5,24.25,56,71.75,125,-211.75,52.25,,679.75,-66.75,-6.75,-11.75,-6.75,77.25,,,,,,,,,1061.75,39,12.25,596,78.75,139,-258.75,2144.25,,786.25,310.25,,-174.75,1798.25,310.25,,,,,,,,,1294.75,155,0,1,3,3
1775181720,2026-04-02T21:02:00-05:00,3.95628412329818,28,91.8889032165858,,40.75,,-1,9,0.568715473883679,1,0.0631906082092977,8,0.505524865674381,5,121,8,15.0393647538128,8.46069343099804,14.4058093750403,20.2579104165086,52,3.28591162688348,0.126381216418595,0.695096690302275,0.814404432132964,16.75,18,-47.25,4,-40.25,25.75,8.75,-10.75,-10.25,-10.25,-9.25,-37.25,-10.25,-230.25,574.486698483161,643.135365248954,179.320000000007,-277.25,876.190000000002,,,361.25,5,5.75,56,53.25,125,-230.25,33.75,,661.25,64.75,-25.25,10.75,-25.25,58.75,,,,,,,,,1043.25,39,-6.25,596,60.25,139,-277.25,2125.75,,767.75,291.75,,-193.25,1779.75,291.75,,,,,,,,,1276.25,155,1,2,2,2
1775181900,2026-04-02T21:05:00-05:00,3.89575663953575,68,87.1111225732686,,33.75,,-1,10,0.641723862992099,13,0.834241021889729,3,0.19251715889763,3,124,9,16.1072689611017,4.45034330760623,16.4847230413495,20.9074567601844,65,4.17120510944864,0.770068635590519,1.47596488488183,1.76951672862454,9.75,18,-54.25,4,-47.25,18.75,1.75,16.75,5.75,-17.25,2.75,-44.25,-17.25,-237.25,567.32947705868,643.115924522789,172.320000000007,-284.25,869.190000000002,,,354.25,5,-1.25,56,46.25,125,-237.25,26.75,,654.25,57.75,-32.25,3.75,-32.25,51.75,,,,,,,,,1036.25,39,-13.25,596,53.25,139,-284.25,2118.75,,760.75,284.75,,-200.25,1772.75,284.75,,,,,,,,,1269.25,155,1,1,1,1
1775181960,2026-04-02T21:06:00-05:00,3.88534545099748,46,78.8888980586149,,25.5,,-1,10,0.643443429041342,4,0.257377371616537,6,0.386066057424805,1,125,10,16.4078074405542,6.29814787589706,17.3005373832722,21.36472824314,65,4.18238228876872,0.193033028712403,0.965165143562013,1.2212389380531,1.5,18,-7.5,4,-55.5,10.5,-6.5,8.5,-2.5,-25.5,-2.5,-52.5,-25.5,-245.5,559.022251531758,643.107761490861,164.070000000007,-292.5,860.940000000002,,,346,5,-9.5,56,38,125,-245.5,18.5,,646,49.5,-40.5,-4.5,-40.5,43.5,,,,,,,,,1028,39,-21.5,596,45,139,-292.5,2110.5,,752.5,276.5,,-208.5,1764.5,276.5,,,,,,,,,1261,155,0,0,0,0
1775183040,2026-04-02T21:24:00-05:00,4.34523419628197,196,102.311118446892,,5,,-1,22,1.26575456041152,37,2.12876903341938,15,0.863014473007855,18,143,11,16.8000150745529,24.1867732448956,17.1663506241134,16.1059189228568,94,5.40822403084923,1.09315166580995,2.35890622622147,4.62992125984252,-56.5,23,-18.5,7,-68,-2,-27,-12,-11,-2,-16,-73,23,-266,537.570836653962,642.98598029632,143.570000000007,-313,840.440000000002,,,325.5,5,-30,56,17.5,125,-266,-2,,625.5,29,23,-25,-61,23,,,,,,,,,1007.5,39,-42,596,24.5,139,-313,2090,,732,256,,-229,1744,256,,,,,,,,,1240.5,155,2,2,4,4
1775183160,2026-04-02T21:26:00-05:00,5.43415601618191,246,131.048894757514,,-42.75,,-1,14,0.644074257267854,62,2.85232885361478,48,2.20825459634693,2,145,12,16.2858776480586,36.1728105380578,34.2671033937799,25.9843865710443,156,7.17682743812751,2.66830763725254,3.45039780679207,4.72644098810613,-104.25,23,-51.25,15,-115.75,-3.75,-11.25,-59.75,32.25,7.25,-63.75,-120.75,-21.75,242.266000000003,489.505062830358,642.896554646744,95.820000000007,-360.75,792.690000000002,-33.25,3,277.75,5,-77.75,56,-30.25,125,-313.75,-3.75,,577.75,-18.75,20.25,-18.75,-108.75,-21.75,,,,,,,,,959.75,39,-89.75,596,-23.25,139,-360.75,2042.25,,684.25,208.25,,-276.75,1696.25,208.25,,,,,,,,,1192.75,155,1,1,3,4
1775183220,2026-04-02T21:27:00-05:00,5.76028772931177,151,135.039115806011,,-77.25,,-1,19,0.824611585950677,17,0.737810366376921,2,0.0868012195737554,1,146,13,16.1016262309316,41.4929712923366,44.1430557959007,32.6330463303561,173,7.50830549312984,0.56420792722941,1.73602439147511,2.64691151919866,93.25,53,-37.25,40,-150.25,-38.25,31.75,34.75,-2.25,26.75,-98.25,-155.25,-2.25,207.766000000003,454.853306358025,642.841929581088,61.320000000007,-395.25,758.190000000002,-67.75,3,243.25,5,-112.25,56,-64.75,125,-348.25,-38.25,,543.25,-53.25,-14.25,-14.25,-143.25,-56.25,,,,,,,,,925.25,39,-124.25,596,-57.75,139,-395.25,2007.75,,649.75,173.75,,-311.25,1661.75,173.75,,,,,,,,,1158.25,155,0,0,2,3
1775183580,2026-04-02T21:33:00-05:00,6.21319456530012,68,121.631292644809,,-90.5,,-1,14,0.563317302108491,11,0.442606451656671,3,0.120710850451819,6,152,14,15.3705149575317,9.32737905308882,60.3056990984268,54.4104339017594,182,7.32312492741038,0.724265102710917,1.44853020542183,1.02365591397849,80,53,-50.5,40,-163.5,106.5,18.5,21.5,-1.5,13.5,9.5,-168.5,-15.5,194.516000000003,441.182939816907,642.691305801978,48.070000000007,-408.5,744.940000000002,-81,3,230,5,-281,161,143,59,-361.5,-51.5,,530,-66.5,26.5,26.5,-156.5,-69.5,,,,,,,-160.5,2,912,39,-137.5,596,-71,139,-408.5,1994.5,,636.5,160.5,,-324.5,1648.5,160.5,,,,,,,,,1145,155,1,1,2,3
1775183640,2026-04-02T21:34:00-05:00,6.28725209635011,102,117.705034115847,,-100,,-1,29,1.15312697644314,9,0.35786699268925,20,0.79525998375389,1,153,15,15.5473326823885,9.77525219907679,58.4906175702565,56.918950354599,191,7.59473284484965,0.278340994313861,1.15312697644314,1.45417515274949,70.5,53,-60,40,-173,97,9,12,-11,4,0,-178,-25,185.016000000003,431.58528381052,642.651235511261,38.570000000007,-418,735.440000000002,-90.5,3,220.5,5,-290.5,161,133.5,59,-371,-61,,520.5,-76,17,17,-166,-79,,,,,,,-170,2,902.5,39,-147,596,-80.5,139,-418,1985,,627,151,,-334,1639,151,,,,,,,,,1135.5,155,0,0,1,2
1775184060,2026-04-02T21:41:00-05:00,6.31927690261686,124,118.964027292678,,-98,,-1,33,1.30552911783049,9,0.356053395771952,24,0.94947572205854,7,160,16,15.8245953676423,10.4029910228848,9.79297420347874,63.8046250431664,69,2.7297427009183,0.237368930514635,2.0571973977935,1.59656652360515,72.5,53,-58,40,-36,99,11,14,-9,6,2,-176,-59,187.016000000003,433.242403324693,642.521435854265,40.570000000007,-416,737.440000000002,-88.5,3,222.5,5,-288.5,161,-85.5,97,-369,-59,,522.5,-74,19,19,-164,-77,,,,,,,-168,2,904.5,39,-145,596,-78.5,139,-416,1987,,629,153,,-332,1641,153,,,,,,,,,1137.5,155,0,0,3,3
1775184480,2026-04-02T21:48:00-05:00,6.26541758493828,86,112.371221834142,,-113,,-1,15,0.598523553963074,4,0.15960628105682,11,0.438917272906254,7,167,17,16.1202343867388,14.0287403410126,12.2089554733401,55.0499347627019,71,2.83301148875855,0.638425124227279,1.35665338898297,1.53571428571429,57.5,53,-73,40,-47,84,-4,-1,-24,-9,7,-191,-74,172.016000000003,417.945755932451,642.402216134162,25.570000000007,-431,722.440000000002,-103.5,3,207.5,5,300.5,163,-100.5,97,-384,-74,,507.5,-89,4,4,-179,-92,,,,,,,-183,2,889.5,39,-160,596,-93.5,139,-431,1972,,614,138,,-347,1626,138,,,,,,,,,1122.5,155,2,2,2,2
1775184600,2026-04-02T21:50:00-05:00,6.25053863191107,68,103.496977467314,,-121.25,,-1,9,0.359968977475478,4,0.159986212211324,5,0.199982765264154,2,169,18,16.318593645555,14.6789721105472,16.6052514283886,47.8861379319254,75,2.99974147896232,0.679941401898125,1.11990348547926,1.19597989949749,49.25,53,-81.25,40,-55.25,75.75,-12.25,-9.25,-32.25,6.75,-1.25,-199.25,-82.25,163.766000000003,409.575419773886,642.346699930264,17.320000000007,-439.25,714.190000000002,-111.75,3,199.25,5,292.25,163,-108.75,97,-392.25,87.75,,499.25,-97.25,-4.25,-4.25,-187.25,-82.25,,,,,,,-191.25,2,881.25,39,-168.25,596,-101.75,139,-439.25,1963.75,,605.75,129.75,,-355.25,1617.75,129.75,,,,,,,,,1114.25,155,1,1,1,1
1775184660,2026-04-02T21:51:00-05:00,6.44692872963171,99,102.597581973851,,-125,,-1,36,1.39601357133572,10,0.387781547593255,26,1.00823202374246,1,170,19,16.2092686893981,10.1105005920687,16.4258513858491,42.0237780171482,81,3.14103053550537,0.77556309518651,1.39601357133572,1.7397489539749,45.5,53,-85,40,-59,72,-16,-13,-36,3,4,-203,-86,160.016000000003,405.73591220408,642.304616869518,13.570000000007,-443,710.440000000002,-115.5,3,195.5,5,288.5,163,108.5,59,-396,84,,495.5,-101,-8,-8,-191,-86,,,,,,,-195,2,877.5,39,-172,596,-105.5,139,-443,1960,,602,126,,-359,1614,126,,,,,,,,,1110.5,155,0,0,0,0
1775187660,2026-04-02T22:41:00-05:00,4.92820517201533,26,87.2780655790807,,-90,,1,4,0.202913629829876,0,0,0,0,0,50,0,3.29734648473549,12.8409068561721,18.2088577346301,23.1958588287955,75,3.80463055931018,0.50728407457469,0.710197704404567,0.859842519685039,39,36,-29.5,9,-60,57,19,22,-1,14,10,-22,-24,195.016000000003,436.550237491727,641.302654204534,48.570000000007,-408,697.380000000005,,,230.5,5,-280.5,161,143.5,59,-361,57,,530.5,-66,-27,-27,-156,-51,,,,,,,-160,2,912.5,39,-137,596,664.5,723,-408,1995,,637,161,,-324,1649,161,,,,,,,,,1145.5,155,1,1,2,4
1775187720,2026-04-02T22:42:00-05:00,4.86190480258566,18,73.4224524632646,,-81.25,,1,2,0.102840351735001,8,0.411361406940004,6,0.308521055205003,1,51,1,3.75367283832753,8.55699843532896,17.517736547568,23.48794718257,75,3.85651319006254,0.462781582807504,0.822722813880008,0.6048,-39.25,24,-20.75,9,-51.25,65.75,27.75,30.75,-6.25,-12.25,18.75,-13.25,-15.25,203.766000000003,445.282565592599,641.296117012894,57.320000000007,-399.25,706.130000000005,,,239.25,5,-271.75,161,152.25,59,-352.25,65.75,,539.25,-57.25,-18.25,-18.25,-147.25,-42.25,,,,,,,-151.25,2,921.25,39,-128.25,596,673.25,723,-399.25,2003.75,,645.75,169.75,,-315.25,1657.75,169.75,,,,,,,,,1154.25,155,0,0,1,3
1775188260,2026-04-02T22:51:00-05:00,3.89992644396189,16,61.9379619706117,,-73.25,,1,4,0.256415092532902,5,0.320518865666128,1,0.0641037731332255,9,60,2,5.00009430439159,4.38431547932197,9.42652507555144,23.9305707504273,47,3.0128773372616,0.128207546266451,0.448726411932579,0.736842105263158,-31.25,24,-12.75,9,0.75,24.75,35.75,38.75,1.75,-4.25,26.75,-5.25,-7.25,211.766000000003,453.143562557569,641.243261199998,65.320000000007,-391.25,714.130000000005,,,247.25,5,-263.75,161,160.25,59,-344.25,73.75,,547.25,-49.25,-10.25,-10.25,-139.25,-34.25,,,,,,,-143.25,2,929.25,39,-120.25,596,681.25,723,-391.25,2011.75,,653.75,177.75,,-307.25,1665.75,177.75,,,,,,,,,1162.25,155,2,2,2,4
1775188380,2026-04-02T22:53:00-05:00,3.71473249504877,17,52.9503695764893,,-71,,1,8,0.53839677625932,8,0.53839677625932,0,0,2,62,3,5.78776534478769,5.62731433871138,7.3474060048428,20.7341830693816,47,3.16308106052351,0.53839677625932,1.07679355251864,0.868613138686131,-29,24,7.5,3,-41,27,38,41,-3,-2,29,-3,-5,214.016000000003,455.374497897152,641.236659387498,67.570000000007,-389,716.380000000005,,,249.5,5,-261.5,161,162.5,59,-342,76,,549.5,-47,-8,-8,-137,-32,,,,,,,-141,2,931.5,39,-118,596,683.5,723,-389,2014,,656,180,,-305,1668,180,,,,,,,,,1164.5,155,1,1,1,3
1775188440,2026-04-02T22:54:00-05:00,3.71725160254529,21,46.5602956611915,,-60.5,,1,7,0.470777926035928,7,0.470777926035928,0,0,1,63,4,6.25462101733447,6.23609564462324,8.70254991367473,19.1555329680028,51,3.4299534611189,0,0.807047873204448,1.04502369668246,-18.5,24,11,11,-30.5,37.5,-29,51.5,7.5,8.5,-23.5,7.5,1.5,224.516000000003,465.852989439445,641.229678010815,78.070000000007,-378.5,726.880000000005,,,260,5,-251,161,173,59,-331.5,86.5,,560,-36.5,2.5,2.5,-126.5,-21.5,,,,,,,-130.5,2,942,39,-107.5,596,694,723,-378.5,2024.5,,666.5,190.5,,-294.5,1678.5,190.5,,,,,,,,,1175,155,0,0,1,2
1775189040,2026-04-02T23:04:00-05:00,3.69807719673146,128,62.8482365289532,,-59.5,,1,4,0.270410796422489,9,0.6084242919506,5,0.338013495528111,10,73,5,6.89547530877347,13.0128141972954,9.34725059843802,10.5677537516181,44,2.97451876064738,1.55486207942931,1.8252728758518,6.52427184466019,-17.5,24,16,7,-5.5,38.5,-28,52.5,8.5,-5.5,-22.5,8.5,2.5,225.516000000003,466.604201170077,641.145760302525,79.070000000007,-377.5,727.880000000005,,,261,5,-250,161,174,59,-330.5,87.5,,561,-35.5,3.5,3.5,-125.5,-20.5,,,,,,,-129.5,2,943,39,-106.5,596,695,723,-330.5,2025.5,,667.5,191.5,,-293.5,1679.5,191.5,,,,,,,,,1176,155,1,1,1,2
1775189160,2026-04-02T23:06:00-05:00,4.17334207269192,67,63.6785892231626,,-51,,1,10,0.599040279098768,12,0.718848334918522,2,0.119808055819754,2,75,6,6.82905918172595,17.394124167533,12.051970793194,11.689176045749,56,3.3546255629531,1.25798458610741,1.85702486520618,3,-9,24,24.5,7,-21,47,-19.5,61,17,-1,-14,3,-8,234.016000000003,474.991875614025,641.111218545865,87.570000000007,-369,736.380000000005,,,269.5,5,-241.5,161,182.5,59,-322,96,,569.5,-27,12,12,-117,-12,,,,,,,-121,2,951.5,39,-98,596,703.5,723,-322,2034,,676,200,,-285,1688,200,,,,,,,,,1184.5,155,0,0,1,1
1775189700,2026-04-02T23:15:00-05:00,3.84953694970908,45,59.94287137853,,-31.25,,1,0,0,16,1.03908601274818,16,1.03908601274818,9,84,7,8.44257385357896,13.4835290467873,17.5387962813872,16.7785354182192,72,4.67588705736681,1.81840052230931,1.88334339810608,1.90909090909091,-14.25,36,16.75,4,-1.25,29.75,0.25,-48.25,9.75,11.75,5.75,22.75,7.75,253.766000000003,494.592371741586,641.068322669147,107.320000000007,-349.25,756.130000000005,,,14.25,1,-221.75,161,202.25,59,-302.25,115.75,,589.25,-7.25,-13.25,-7.25,-97.25,7.75,,,,,,,-101.25,2,971.25,39,-78.25,596,723.25,723,-302.25,2053.75,,695.75,219.75,,-265.25,1707.75,219.75,,,,,,,,,1204.25,155,0,0,0,0
1775192700,2026-04-03T00:05:00-05:00,4.67641416702595,201,88.154297102824,-22.5,-22.5,,1,20,1.06919528968493,32,1.71071246349588,12,0.641517173810955,50,134,8,8.66048184644789,25.854829765872,17.8718310127978,20.3544041669275,115,6.14787291568832,2.40568940179108,3.47488469147601,5.91176470588235,64.5,26,31.5,8,-1.5,77.5,9,-39.5,18.5,-4.5,14.5,7.5,16.5,262.516000000003,501.954862631144,640.626433575771,116.070000000007,-340.5,764.880000000005,,,298,5,-213,161,,,-5.5,124.5,,598,1.5,-4.5,1.5,-88.5,-1.5,,,,,,,-92.5,2,980,39,-69.5,596,732,723,-293.5,2062.5,,704.5,228.5,,-256.5,1716.5,228.5,,,,,,,,,1213,155,0,0,0,0
1775194380,2026-04-03T00:33:00-05:00,4.51871201171457,18,74.1234376822592,-39,-39,,1,11,0.608580496581933,0,0,0,0,0,50,0,4.86864397265547,20.4891570240348,23.6543303382277,27.7171306961427,95,5.25592247048033,0.608580496581933,0.940533494717533,0.79578947368421,-26,20,14,30,-54,73,-7.5,-56,2,4,-2,-6,0,246.016000000003,484.847217061004,640.43308175749,99.570000000007,-357,748.380000000005,,,281.5,5,-229.5,161,,,-310,81,,73.5,-15,-21,-15,-22,0,,,,,,,-109,2,963.5,39,-86,596,715.5,723,-310,2046,,688,212,,-273,1700,212,,,,,,,,,1196.5,155,3,3,6,7
1775194440,2026-04-03T00:34:00-05:00,4.46380401087782,10,61.2987501458074,-36,-36,,1,0,0,3,0.168018129418839,3,0.168018129418839,1,51,1,5.09654992570477,17.7169096878911,25.1674858448356,27.8822035297294,95,5.32057409826322,0.728078560814967,0.840090647094193,0.448717948717949,-23,20,17,30,-51,76,-4.5,-53,5,7,1,-3,3,249.016000000003,487.836509456305,640.430176981291,102.570000000007,-354,751.380000000005,,,284.5,5,-226.5,161,,,-307,84,,76.5,-12,-18,-12,-19,3,,,,,,,-106,2,966.5,39,-83,596,718.5,723,-307,2049,,691,215,,-270,1703,215,,,,,,,,,1199.5,155,2,3,5,6
1775194500,2026-04-03T00:35:00-05:00,4.21638943867226,4,49.8390001166459,-28.75,-28.75,,1,4,0.237169743104873,3,0.177877307328655,1,0.0592924357762183,1,52,2,5.57348896296452,7.72442015083764,26.3858834180325,28.0573591170721,95,5.63278139874074,0.0592924357762183,0.237169743104873,0.184210526315789,-15.75,20,24.25,30,-11.75,83.25,2.75,-45.75,12.25,-10.75,8.25,1.25,-1.75,256.266000000003,495.08217991321,640.429050912869,109.820000000007,-346.75,758.630000000005,,,291.75,5,-219.25,161,,,-299.75,91.25,,83.75,-4.75,-10.75,-4.75,-11.75,-7.75,,,,,,,-98.75,2,973.75,39,-75.75,596,725.75,723,-299.75,2056.25,,698.25,222.25,,-262.75,1710.25,222.25,,,,,,,,,1206.75,155,1,3,4,5
1775194560,2026-04-03T00:36:00-05:00,4.34379019305281,25,44.8712000933167,-19.5,-19.5,,1,0,0,16,0.92085478861234,16,0.92085478861234,1,53,3,6.33087667170984,9.95685135416257,29.148327567804,27.825717448232,102,5.87044927740367,0.805747940035797,1.38128218291851,1.10759493670886,-6.5,20,33.5,30,-2.5,92.5,12,-36.5,21.5,-1.5,17.5,10.5,1.5,265.516000000003,504.304539112563,640.422468224752,119.070000000007,-337.5,767.880000000005,,,301,5,-210,161,,,-290.5,100.5,,93,4.5,-1.5,4.5,-2.5,-1.5,,,,,,,-89.5,2,983,39,-66.5,596,735,723,-290.5,2065.5,,707.5,231.5,,-253.5,1719.5,231.5,,,,,,,,,1216,155,1,2,4,4
1775194740,2026-04-03T00:39:00-05:00,4.3701009672511,23,40.4969600746534,-11.5,-11.5,,1,0,0,6,0.343241497448407,6,0.343241497448407,3,56,4,6.63600228400253,9.46337971105226,28.7421184848995,28.3065573015213,93,5.32024321045031,0.858103743621017,0.858103743621017,1.04094827586207,1.5,20,41.5,30,-26.5,100.5,20,-28.5,-18.5,6.5,-9.5,5.5,5.5,273.516000000003,512.240187325806,640.407385183505,127.070000000007,-329.5,775.880000000005,,,309,5,-202,161,,,-26.5,108.5,,101,12.5,6.5,12.5,5.5,6.5,,,,,,,-81.5,2,991,39,-58.5,596,743,723,-282.5,2073.5,,715.5,239.5,,-245.5,1727.5,239.5,,,,,,,,,1224,155,1,2,3,3
1775194800,2026-04-03T00:40:00-05:00,4.36152232673317,50,42.3975680597227,-3.5,-3.5,,1,17,0.974430412507667,12,0.687833232358353,5,0.286597180149314,1,57,5,7.33688781182243,8.60232526704263,25.8453936901723,28.3065573015213,86,4.9294714985682,0.286597180149314,0.974430412507667,2.08747514910537,-65,23,10,9,-18.5,108.5,28,-20.5,-10.5,-10.5,-1.5,13.5,-10.5,-274.5,520.183326304148,640.395499408223,135.070000000007,-321.5,783.880000000005,,,317,5,-194,161,,,-18.5,116.5,,109,20.5,-10.5,20.5,13.5,-10.5,,,,,,,-73.5,2,999,39,-50.5,596,751,723,-274.5,2081.5,,723.5,247.5,,-237.5,1735.5,247.5,,,,,,,,,1232,155,1,1,2,2
1775194980,2026-04-03T00:43:00-05:00,4.50638285416646,113,56.5180544477782,-0.25,-0.25,,1,19,1.0540604635064,8,0.443814932002695,11,0.610245531503706,3,60,6,7.54485384404582,7.03957069398096,21.821720830402,30.5063068145434,92,5.103871718031,0.221907466001348,1.71978286151044,4.04948805460751,-61.75,23,13.25,9,-21.25,111.75,31.25,-17.25,-7.25,2.75,-1.25,16.75,-7.25,-12.9260000000068,-37.4355090568133,102.100708284453,17.1699999999983,-120.770000000004,121.669999999998,,,320.25,5,-190.75,161,,,-15.25,119.75,,112.25,23.75,-7.25,23.75,16.75,-7.25,,,,,,,-70.25,2,1002.25,39,-47.25,596,754.25,723,-271.25,2084.75,,726.75,250.75,,-234.25,1738.75,250.75,,,,,,,,,1235.25,155,1,1,1,1
1775195160,2026-04-03T00:46:00-05:00,4.50265055780019,26,50.4144435582225,15,15,,1,6,0.333137111295805,9,0.499705666943708,3,0.166568555647903,3,63,7,8.05081352298196,7.86694914747063,15.6792807153262,34.7613837199694,74,4.10869103931493,0.610751370708976,0.943888482004781,0.938144329896907,-46.5,23,28.5,9,-27,30,-17,-2,-1,8,0,32,0,2.32399999999325,-21.9778384188976,101.769823275616,32.4199999999983,-105.520000000004,136.919999999998,,,335.5,5,-175.5,161,,,0,135,,127.5,39,8,-15,32,8,,,,,,,-55,2,1017.5,39,-32,596,769.5,723,-256,2100,,742,266,,-219,1754,266,,,,,,,,,1250.5,155,0,0,0,0
1775198160,2026-04-03T01:36:00-05:00,5.00311290150707,19,44.131554846578,-119.25,-95.25,,-1,7,0.349782232472278,0,0,0,0,0,50,0,7.54530244333057,8.45905169363301,41.9508641150573,37.7151545458076,144,7.1955202108583,0.0499688903531826,0.599626684238191,0.490774907749078,51.25,53,-27.25,22,-97.25,46.75,-10.25,-7.25,-14.25,8.75,0.75,-14.25,0.75,-9.05800000000454,-77.2732682644855,36.8658651384366,-88.4499999999971,-123.809999999998,-40.6100000000006,,,201.25,5,294.25,163,,,-144.25,0.75,-139.25,-3.25,-95.25,-2.25,-2.25,-102.25,-80.25,,,,,,,-189.25,2,883.25,39,-166.25,596,635.25,723,-390.25,27.75,,607.75,131.75,,-353.25,1619.75,131.75,,,,,,,,,1116.25,155,3,3,4,4
1775198220,2026-04-03T01:37:00-05:00,4.98503340854228,47,44.7052438772624,-121,-97,,-1,8,0.401200922058582,6,0.300900691543937,2,0.100300230514646,1,51,1,7.87356809539968,8.05536398239638,41.7207981706966,39.2483752985981,141,7.07116625128252,0.451351037315905,0.952852189889133,1.16943127962085,49.5,53,-29,22,-99,45,-12,-9,-16,7,-1,-16,-1,-10.8080000000045,-78.5555009621457,37.2683091706442,-90.1999999999971,-125.559999999998,-42.3600000000006,,,199.5,5,292.5,163,,,-146,-1,-141,-5,-97,-4,-4,-104,-82,,,,,,,-191,2,881.5,39,-168,596,633.5,723,-392,26,,606,130,,-355,1618,130,,,,,,,,,1114.5,155,2,2,3,4
1775198280,2026-04-03T01:38:00-05:00,4.8789595936464,15,38.7641951018099,-126.5,-102.5,,-1,0,0,1,0.0512404325556541,1,0.0512404325556541,1,52,2,8.09598834379335,8.02080627701064,40.2593156921476,41.1232253965266,141,7.22490099034723,0.614885190667849,0.717366055779158,0.378605769230769,44,53,-34.5,22,-104.5,39.5,-17.5,-14.5,-21.5,1.5,2.5,-21.5,-6.5,-16.3080000000045,-83.8975396435417,37.4154327007855,-95.6999999999971,-131.059999999998,-47.8600000000006,,,194,5,287,163,,,-151.5,-6.5,-146.5,-10.5,-102.5,-9.5,-9.5,-109.5,-87.5,,,,,,,-196.5,2,876,39,-173.5,596,628,723,-397.5,20.5,,600.5,124.5,,-360.5,1612.5,124.5,,,,,,,,,1109,155,1,1,2,4
1775198340,2026-04-03T01:39:00-05:00,4.88760533695737,41,39.211356081448,-132.75,-108.75,,-1,0,0,7,0.358048549208232,7,0.358048549208232,1,53,3,8.43971580276547,8.23441288469042,39.096385302864,42.928951782505,141,7.21212077690868,0.460348134696299,1.02299585488066,1.02256532066508,37.75,53,-40.75,22,-110.75,33.25,-23.75,-20.75,-27.75,-4.75,-3.75,-27.75,-12.75,14.25,-89.6937192468176,37.8666348677712,-101.949999999997,-137.309999999998,-54.1100000000006,,,187.75,5,-137.75,40,-80.75,22,-157.75,-12.75,-152.75,-16.75,-27.75,-15.75,14.25,-115.75,-93.75,,,,,,,-202.75,2,869.75,39,-179.75,596,621.75,723,-403.75,14.25,,594.25,118.25,,-366.75,1606.25,118.25,,,,,,,,,1102.75,155,0,0,1,4
1775198700,2026-04-03T01:45:00-05:00,4.82281324226006,44,40.1690848651584,-128.75,-104.75,,-1,23,1.19225018908371,2,0.10367392948554,21,1.08857625959817,6,59,4,8.65677311204262,7.82446306287034,15.0466721819145,45.1976811906939,91,4.71716379159209,1.08857625959817,1.45143501279756,1.01315789473684,41.75,53,-36.75,22,-106.75,37.25,-19.75,-16.75,-23.75,-0.75,0.25,-23.75,-8.75,18.25,-84.3494159064721,38.996804693345,-97.9499999999971,-137.470000000001,-50.1100000000006,,,191.75,5,-133.75,40,-76.75,22,-153.75,-8.75,-148.75,-12.75,-23.75,-11.75,-11.75,-111.75,-89.75,,,,,,,-198.75,2,873.75,39,-175.75,596,625.75,723,-399.75,18.25,,598.25,122.25,,-362.75,1610.25,122.25,,,,,,,,,1106.75,155,0,0,4,4
